Gene	Score	0.95 MoE	P-Value	FDR
ADCY6	-0.6902455584542065			
TMEM125	-0.6902399454584341			
PCF11	-0.6902233643845365			
SRCAP	-0.6901931513046677			
IGF2BP2	-0.6901815687922095			
LOC283677	-0.690036569866663			
ASPM	-0.6895144754236192			
SERPINE1	-0.6893795821778337			
YPEL3	-0.6892887505216329			
REC8L1	-0.6892534004935196			
ZFYVE1	-0.6890097005488839			
CCNG2	-0.6889321216772175			
LUZP1	-0.6881159241748694			
PLEKHA7	-0.6878079232053549			
CD109	-0.68756132722104			
CLMN	-0.6872603886302848			
FRMD5	-0.6872379237053022			
NPHP3	-0.6871111860474971			
LOXL2	-0.6866111836591094			
DOK7	-0.6854777463433763			
HIP1	-0.6853023724897678			
KDELR3	-0.6849335190638952			
PMM1	-0.6847694612494385			
PCAF	-0.6846860758557679			
RBM5	-0.6841665800383252			
IDI1	-0.6841467235767663			
BCAR3	-0.6839914252519277			
SLC7A8	-0.6838757706787292			
PHTF1	-0.6835885668208644			
SLC2A6	-0.6835487650439663			
CYLD	-0.6834775038324552			
RAB8B	-0.6833010116625612			
NECAP2	-0.682964824752224			
CENPT	-0.682887940077317			
C12ORF35	-0.6827741885076545			
LOC647115	-0.6824813489873319			
RAPGEF2	-0.6823395378640571			
ARFGEF1	-0.6822409506833345			
MGEA5	-0.6821904236347724			
KLF5	-0.6817873162960524			
RHOBTB2	-0.681576382652589			
ZNF675	-0.6814834469738187			
DHTKD1	-0.6813206212824484			
ZNF324	-0.6811735100746626			
GAS2L1	-0.680918483111356			
MAGI3	-0.6808993469294957			
CLCN6	-0.6807448498521419			
STON2	-0.6805957726459503			
MMP3	-0.6805932134542485			
LOC283050	-0.6800940019467064			
S100A9	-0.6796690874544519			
MAML2	-0.679314961294055			
HIC2	-0.679289740073127			
HEXIM2	-0.6792480091759145			
C10ORF56	-0.6792022811602235			
SERPINB3	-0.6790341950471496			
KIAA1522	-0.6790205665317287			
CD82	-0.679003969815316			
PHF11	-0.678635129301633			
MATN2	-0.6783546917063419			
ADD3	-0.6783381574852327			
LOC339287	-0.6782484180862043			
RALB	-0.6782109907053386			
APBB3	-0.6780805704624664			
CENPE	-0.6779257436104242			
TTYH3	-0.6778982753572449			
ROBO3	-0.6777616412340287			
MMP24	-0.6776892629988994			
SEC24C	-0.6771501484555957			
TACSTD2	-0.6769617016003204			
S100A2	-0.6769582021516823			
TIA1	-0.6768643477321644			
DUSP6	-0.6767411671546778			
MIXL1	-0.6766340833466553			
C15ORF20	-0.6765155582674222			
FAM65A	-0.6762918849758595			
C9ORF30	-0.6753229306689151			
LOC648473	-0.6752218212186863			
KIAA0738	-0.675106397119775			
POGZ	-0.6748678532831492			
PCDHGB7	-0.6747706319661293			
ZNF219	-0.6747443580732776			
ZCCHC6	-0.6743696552699292			
JMJD1A	-0.6743485140557715			
EBP	-0.6743263509361354			
AGRIN	-0.6742435224510811			
RP5-1022P6.2	-0.6741684594472088			
DFNA5	-0.6740096144838614			
ZNF547	-0.6737323083389004			
TMEM153	-0.6736539593446899			
MAOA	-0.6736335929420786			
SPP2	-0.6731864765176181			
DPYSL2	-0.6731528356409765			
LOC645212	-0.6730512899169899			
BMPR2	-0.6728871768295304			
KIAA0256	-0.6727392243263287			
PYGB	-0.6726112718529521			
MBOAT2	-0.6724937375214609			
LOC643722	-0.6723344622481116			
CAP2	-0.67231232786287			
CCDC92	-0.6723032763922696			
PIGQ	-0.6720887898769936			
NOD9	-0.6720868905528976			
HIVEP1	-0.6720485011750588			
WDR37	-0.6720198010094359			
C10ORF118	-0.6718003951798031			
CSNK1A1	-0.6717837030318279			
HAP1	-0.6717719682891089			
TBC1D10C	-0.6717512606705701			
LGALS3	-0.671054068883936			
LOC201175	-0.6709964641544435			
LRP10	-0.6708525103137742			
RBM39	-0.6707759221134839			
DKFZP434B0335	-0.6707713558581311			
YWHAZ	-0.6707536012347757			
HAS3	-0.6705355405960158			
WASF2	-0.6705216773539104			
FOXM1	-0.6704751696494656			
FLII	-0.6702387283133799			
BAIAP2	-0.6702031596937047			
SLC38A2	-0.6701082885161366			
VAV2	-0.6700519651873013			
SERTAD3	-0.6695547639589263			
FGFR1	-0.669298381458203			
LOC284950	-0.66926708488844			
FBXW5	-0.6691462253591861			
FLJ42957	-0.6687033631035566			
DUSP5	-0.6684126015464449			
TIPARP	-0.66817657640547			
STK38	-0.6680773691416818			
ODZ2	-0.6678457175605018			
AKR1C2	-0.6676598886230438			
GJB5	-0.6675637834679228			
MICAL3	-0.6675572260696844			
KIAA1618	-0.6673799814678475			
SLC5A1	-0.667035794570686			
ARHGAP1	-0.6669303547011742			
HIVEP2	-0.6666069012487595			
ZNF510	-0.6663770653326806			
MYO10	-0.66625065336923			
NET1	-0.6658989878106165			
NR3C1	-0.6658929993469083			
FST	-0.6658417945701594			
SEMA5A	-0.6658259397212439			
ABCA7	-0.6657900631225211			
RAB5B	-0.6653398172146363			
MAP3K7IP2	-0.665316041667602			
CDCA3	-0.6650536230113323			
MSL3L1	-0.664940569736856			
NISCH	-0.6647644453015312			
ANXA1	-0.664442129700043			
PHKG2	-0.6640514965982319			
CCNI	-0.6639422320799341			
UAP1	-0.6637643477109738			
PLEKHG3	-0.663488201958794			
NDEL1	-0.6632084926231696			
LOC56755	-0.6631977463307764			
YAP1	-0.6628984064436684			
CCDC24	-0.6626922038641405			
K-ALPHA-1	-0.6626609477016132			
LENG8	-0.6626292610809498			
MYL6	-0.6624167269664321			
MFN1	-0.6623654933831071			
ITGA6	-0.6619335376251261			
KIAA1706	-0.6617135161442725			
FAM59A	-0.6614477475217482			
LOC441124	-0.6612911907286207			
ARNT	-0.6610491555313849			
LOC642548	-0.6607825212078303			
LOC388148	-0.660696916556165			
PI3	-0.6606909790553602			
MGC14425	-0.6606795352652686			
TNKS1BP1	-0.6605696048603844			
MSTP9	-0.6604394015055843			
SAV1	-0.6602145336958548			
PAK4	-0.660194742781797			
TRIM47	-0.6598090992669012			
AKT3	-0.6594869356213346			
LAMA5	-0.659443031264315			
POLD4	-0.6594362647054373			
PRMT8	-0.6593241542908909			
SRGAP2	-0.6590127845681726			
ZUBR1	-0.6587542749553448			
RECK	-0.6586519162738298			
PCK2	-0.657858951817437			
KRAS	-0.6578276494461162			
CBLB	-0.6576087869631536			
SMARCA1	-0.6575974747308161			
F3	-0.6574318970918386			
FADS3	-0.6573570306793067			
SLC16A3	-0.6572833590544865			
CDH11	-0.6570775022232818			
SLC25A34	-0.6567391802022197			
CXORF24	-0.6566126125057954			
ARHGEF16	-0.656542374115105			
BIK	-0.6560915295936232			
USP52	-0.6559352567929313			
CACNB3	-0.6558936127103734			
KIAA0999	-0.6558916311556429			
PANK3	-0.6558098662569813			
GCNT2	-0.6557739706176133			
RASSF3	-0.6554410285834177			
PSCD2	-0.6550161424177346			
CSF1	-0.6549405047110712			
HERC3	-0.6548636801329446			
WDR48	-0.6548623501223129			
ANGPTL4	-0.6548420009945213			
ADORA2A	-0.6545113414716262			
LOC388886	-0.6544420496118671			
KRT81	-0.6537807553752747			
LOC388743	-0.653567839364462			
BIRC3	-0.6531478877385655			
DERL3	-0.6529357777084193			
LOC220729	-0.6529054492357562			
TMEM16K	-0.6526779841070909			
KIF4A	-0.6526626920069395			
MMP14	-0.6526521478480881			
FLJ16008	-0.6525970851139241			
MST1	-0.6525206909321722			
RAI17	-0.6525078843770115			
LOC442461	-0.6521340272207059			
SEC31B	-0.6519593653051347			
CLTC	-0.6518087925544458			
GPR135	-0.6517396816647668			
PPP2R5B	-0.6516774704094511			
NAGK	-0.6514950844935639			
TPM3	-0.6514125164461446			
PPM1L	-0.651408280851973			
AGPAT4	-0.6508343347509191			
LOC653105	-0.6506996085528631			
CDC2	-0.650504751456241			
FLJ39779	-0.6504233578553151			
C1ORF116	-0.650321558261042			
FAM110C	-0.650091368446633			
BBS4	-0.6500455781965911			
FLJ20920	-0.6499635646379605			
FLJ40432	-0.649872152081469			
SYT1	-0.6496732638789003			
SERPINB2	-0.6493902448165089			
GLRX	-0.6493785309909335			
CLIC3	-0.6493669871266884			
COL6A2	-0.6492437025110113			
GNG5	-0.6492360590030478			
ANKIB1	-0.6491663211260262			
FBXL5	-0.6491212544356663			
PHLPPL	-0.649070832666304			
REL	-0.6488874053491712			
TNS4	-0.6485521638979003			
FAM45A	-0.6483498476241563			
PBX3	-0.6481912091885339			
PDCD6	-0.6479493162218967			
KCTD7	-0.6477094655260824			
RAGE	-0.6476750020204204			
PNPLA8	-0.647484539437909			
DLGAP1	-0.6474242073860941			
SPTBN1	-0.6473141603857656			
PHF13	-0.6472314741537007			
TAZ	-0.6470491085833147			
NFATC2IP	-0.6466666267571503			
AURKA	-0.6465747150251108			
ENTPD7	-0.6464421664602865			
CABP3	-0.6452764576530452			
FLJ20209	-0.6452178506398071			
PTHLH	-0.6450381255461737			
PLCB2	-0.6449667882870819			
HDAC1	-0.6442015463518322			
ZNF514	-0.6440222635884371			
CDKN2B	-0.6439229502636362			
CLCA4	-0.643671476211675			
PLEKHH3	-0.643651810213824			
SIRT7	-0.6435681975297182			
HYPE	-0.6435267129056385			
AP1GBP1	-0.6434830648404267			
LRBA	-0.6434823427215739			
EDEM1	-0.6433763111620775			
USP9X	-0.6433589101808362			
C14ORF139	-0.6430709448283694			
CEP55	-0.6428332769586486			
KLK6	-0.6427215803696228			
LOC283824	-0.6426932056102407			
STRC	-0.6423279671137319			
LOC149478	-0.6422396572278727			
DSG3	-0.6422324698946809			
ZNF217	-0.6420669312267138			
DISP2	-0.6420513124537043			
LOC642395	-0.6420502055494027			
NBR2	-0.6417550894842944			
ITPR3	-0.6413923991632974			
CALM2	-0.6410838293277646			
JUN	-0.6410534020107518			
SLC22A15	-0.6409594591421838			
CPNE2	-0.6409373449286575			
FAM73B	-0.6406968368523068			
ZBTB34	-0.6403447246641076			
LOC641767	-0.640302672907233			
TRPC4AP	-0.6402765366798173			
LOC129285	-0.6399177791714835			
BAGE4	-0.6397307050519838			
PSORS1C1	-0.6396161464735174			
BSDC1	-0.6391796076650492			
CCDC64	-0.6390662626338734			
CLK1	-0.6389506177423956			
C11ORF69	-0.6388849959572206			
NCAPG2	-0.6386804208523538			
B3GNT8	-0.6385361815791416			
PCGF3	-0.6382901959920414			
HMG20B	-0.6382375898447274			
IL11	-0.6382078267605914			
LOC283874	-0.6379704019496754			
FAM126B	-0.6377612032615319			
GPR153	-0.6376843622505357			
HAPLN4	-0.6375680675788284			
ABLIM3	-0.6375189417633695			
VPS29	-0.6375048717492463			
LOC283130	-0.6374492461172658			
FLJ11151	-0.6373369496722503			
TMC7	-0.6373175983036272			
RBMS1	-0.6368858296785627			
PLCD1	-0.6367433786265824			
ZFAND3	-0.6366917186802477			
NOTCH3	-0.6365777831996576			
OSBPL2	-0.636529285115815			
LOC338758	-0.6364092313005594			
SMAD3	-0.6357588605620739			
FLJ20674	-0.6356100224221902			
DYNLT3	-0.635359124487057			
DIDO1	-0.634839468308496			
UBE1L	-0.6346802543686998			
RAB11FIP1	-0.6346554055169923			
HMGA1	-0.6346369304406397			
CIB2	-0.6345149688441911			
CSTA	-0.6345104487639974			
RGS20	-0.6343910516169491			
LOC285147	-0.6342165338150253			
SSFA2	-0.6341675807529336			
OSGIN2	-0.6340390460659358			
FMNL2	-0.6337782953484858			
FAM91A2	-0.6334400842839597			
KIAA1913	-0.6333351650816862			
PPP1R3D	-0.6329631947190251			
VAMP4	-0.6329488789415946			
IDH1	-0.6328829342811934			
LOC63920	-0.6325592835840742			
ATP13A2	-0.6325325419617003			
ARID1A	-0.6324706948134439			
AFF1	-0.632419122891125			
PTDSR	-0.6323154500777195			
SOD2	-0.6321838012937311			
SPSB3	-0.6321244921420035			
CCHCR1	-0.6315367636145373			
C9ORF95	-0.631354877148573			
MAP3K1	-0.6313074523513519			
RCOR3	-0.6312876685993443			
LMO7	-0.6310927360411239			
IL6R	-0.6309896747042882			
GAS1	-0.6307863839671445			
CIT	-0.6307781823964658			
GCH1	-0.6306978620542553			
CHRNB1	-0.6306943959622175			
DUSP22	-0.6306818152912586			
FBXO11	-0.6304452635989177			
DCBLD2	-0.6303554591142407			
OXSR1	-0.6303445041944004			
TMUB2	-0.6300720746505393			
PRSS33	-0.6297819186182996			
LCOR	-0.6296503933421557			
CCDC50	-0.6291885733459956			
DDB2	-0.6291629310227496			
PBXIP1	-0.6289818838776614			
COL3A1	-0.6289028319994869			
RAET1E	-0.6288005885104854			
ADRBK1	-0.6285162509400989			
VIL2	-0.628490573816863			
TIMP1	-0.6283729783580826			
C2ORF12	-0.6283482878405066			
RBMS2	-0.6275081698526782			
CENTD2	-0.6272741748944429			
UBE2A	-0.6271886443879015			
APP	-0.6267744008771852			
LOC286052	-0.6267435679099854			
DALRD3	-0.6267291386147412			
SF3B1	-0.6267273645731082			
LOC375190	-0.6265205900411341			
STAB1	-0.626496541472003			
NRM	-0.62639070873281			
PLSCR3	-0.6262559466462979			
MFNG	-0.6260530743339245			
SH3RF2	-0.6259932946304418			
HIST2H2AA	-0.625719636106279			
IDS	-0.6255281639636872			
COL1A2	-0.62546223339584			
ATP7A	-0.6254369191302958			
SH3PX3	-0.6253600649355814			
S100A14	-0.6252344058298761			
PRICKLE2	-0.6252115082014226			
C19ORF21	-0.6251932960317846			
DTX2	-0.6250232505030918			
ANXA2P3	-0.6249235332845624			
FYN	-0.624874885121255			
GLIS2	-0.6247972236311196			
CA2	-0.6245201586592806			
ANXA5	-0.6243728005720035			
TLK2	-0.6241802613032695			
GLG1	-0.6237114556130726			
PACSIN2	-0.6233899941058676			
SSH1	-0.6230614744402362			
BIRC2	-0.6230614277652747			
LITAF	-0.6228635471551459			
C22ORF23	-0.6228314391634359			
SPINT1	-0.6228013554985766			
RAB27B	-0.6227497547601406			
DNAPTP6	-0.6227493305032407			
ACAA1	-0.6226411962427091			
PIAS3	-0.622611879026661			
VIPR1	-0.6225046174565462			
COL17A1	-0.6224673494958535			
LLGL2	-0.6223030808945932			
CAT	-0.6222087230443097			
PTRF	-0.6220864207958611			
MGC5457	-0.6219933967281429			
DDX58	-0.6215170340775154			
CNN3	-0.621509643445127			
STOML3	-0.6214516367639155			
LIG4	-0.6211962910468883			
LOC648232	-0.6211586802003027			
KIAA0174	-0.6211264231144955			
MYO5A	-0.6210431350659352			
LOC441150	-0.6209648275515844			
LOC148898	-0.6208362687003361			
UGCG	-0.6207019967613785			
RP4-691N24.1	-0.6205532518071826			
C9ORF7	-0.6202960006282787			
NCAPH	-0.6200728454380394			
ST3GAL2	-0.6200620219932537			
MTSS1	-0.6200303546081839			
MEF2A	-0.6196649121351835			
PNLIPRP3	-0.6193858678624143			
PTPN23	-0.6192234114685778			
CTNNB1	-0.6191610176936341			
ARPC5	-0.61914934950136			
ZFP36	-0.618773916784646			
PEX11G	-0.6186963670542158			
AAK1	-0.6186374672056242			
C9ORF25	-0.6182795049246955			
EDC4	-0.6182335480967304			
B3GNT3	-0.6181761626591664			
RTN2	-0.6181224730344382			
THBS3	-0.6181089370192208			
IQGAP3	-0.6178855845608066			
TESK1	-0.6177705730870646			
USP53	-0.6177473092481837			
FSCN1	-0.6176323298180272			
DKFZP686P18101	-0.6175847879820832			
DIP13B	-0.6175596597328418			
RAB3B	-0.6174667890769171			
ZNF491	-0.6172585945459292			
PTGFRN	-0.6172290466141006			
CGI-38	-0.6160414667830981			
CDC42SE1	-0.6159172563226157			
LOC440104	-0.6157980056527176			
TLR1	-0.6153206193774484			
FIGN	-0.6153009134868456			
PLEKHM1	-0.6152763771541176			
PPP1R12B	-0.6151546597867023			
LOC150381	-0.6150659420310616			
CENPA	-0.614938822288372			
CLCN5	-0.6148144510428528			
KRTAP10-12	-0.6143960792977967			
LOC400927	-0.6143131586280325			
NEO1	-0.6142061570320927			
SPINK6	-0.6138119924444215			
DNASE1	-0.613763039584622			
BCL10	-0.6137153187707299			
COL6A1	-0.6136336330101785			
TTLL7	-0.6135392021165179			
PROM1	-0.6135178592724658			
FLJ45803	-0.6135162467338916			
APAF1	-0.6132659096065948			
SPATS2	-0.6131302651673125			
UBE2H	-0.6131006901054639			
MGC21874	-0.6129515273779287			
CHP	-0.612803806329171			
FBXO27	-0.6127566659820219			
LRRC8C	-0.6127175999515992			
PPP3CB	-0.6127159765229596			
UGT1A6	-0.6125318139202929			
SLC12A2	-0.6124090731876931			
OAS3	-0.6120119868690329			
STAT6	-0.6118932959644233			
RTKN	-0.611881641067075			
NEK3	-0.6118561900250946			
BTN2A2	-0.611852875151657			
SATB1	-0.6116898075253069			
SMARCC2	-0.6116591983534433			
KATNAL1	-0.6114378417298			
C15ORF29	-0.6111634597985308			
EDG4	-0.6110532435925708			
DIP2C	-0.6109169942786873			
TMEM132A	-0.6108306640143351			
SDHAL2	-0.6104469607246196			
KIAA1815	-0.6102470888579403			
RP11-262H14.4	-0.6102231007060435			
SEMA3F	-0.6099232621710501			
DDHD2	-0.6097546854048551			
SLC25A37	-0.6096538093132253			
FLRT3	-0.6093960268414438			
BIRC5	-0.6093587366909223			
SLC31A2	-0.6091707533331412			
LOC643591	-0.6088998802568235			
LOC283278	-0.6083982318443635			
PANK2	-0.6083473997392035			
SNTB2	-0.6081704294756475			
UGT1A10	-0.6081014517048009			
SAMD9	-0.608084573378497			
SH3GLB2	-0.6080542823775164			
INTS6	-0.6078333763629318			
SPTLC2	-0.607585217142184			
MTMR10	-0.6075376907979435			
C9ORF103	-0.6074283094986473			
RBM33	-0.6073916811245113			
LGALS3BP	-0.6072550078328978			
RUNX1	-0.6070328514682335			
DSG1	-0.6068297941205941			
DOC1	-0.6064384691496829			
CGGBP1	-0.6061594710000984			
LOC651961	-0.6058651683321281			
BTBD10	-0.6057614903945358			
CYLN2	-0.6056612016535071			
FNBP1L	-0.6056596713072125			
ROD1	-0.6052569057930958			
LOC642962	-0.6050978530972208			
SPRR1A	-0.6049439733001869			
CARD4	-0.6048821677067813			
AGRP	-0.6047970026057264			
NTN4	-0.6046735419250825			
FLJ41603	-0.6046378113456939			
MLLT11	-0.6043835808454152			
MAPK3	-0.6036389502739385			
MYO6	-0.603629782836863			
EMB	-0.6036201091311986			
FLJ32810	-0.6034157951492692			
LOC646144	-0.6034033739875685			
CCNB2	-0.6032370776593426			
ZYX	-0.6031797613577006			
MYO15B	-0.6031774184350517			
VEZF1	-0.603172458888031			
KLHDC8B	-0.6030505527400525			
CYFIP1	-0.6030290914113218			
C6ORF55	-0.6029061868054516			
SHFM3P1	-0.602832963261523			
DOC2B	-0.6028289623493049			
KCTD10	-0.6028214570776914			
AMY2B	-0.6026813845829215			
RARRES1	-0.6025652974478907			
INPP5A	-0.6023096672074766			
WDR47	-0.602133904666901			
SOCS6	-0.6021217497527667			
PHACTR4	-0.6020722290877578			
MGC15523	-0.6020653810488069			
CAST	-0.6020373997731367			
S100A10	-0.6018851266846746			
PLEKHA5	-0.6016586881545943			
LOC286170	-0.6015468130699227			
LOC388610	-0.6015227035992767			
GFPT1	-0.6014866998361967			
FHOD1	-0.6014279580192902			
ARHGEF17	-0.6013917449088909			
LOC90520	-0.6011483019044496			
LMNA	-0.6010886980803181			
RIT1	-0.6010690394234403			
CHMP1B	-0.6010682296828821			
CALCOCO2	-0.6007924147044228			
ELK4	-0.6007242152113463			
SMAD2	-0.6006423821999711			
FLJ36874	-0.6004776421740287			
FBXL2	-0.6001342279578605			
PNRC2	-0.6000175192996966			
IHPK2	-0.5999330496898791			
KIAA1754	-0.5998850643642906			
LNX2	-0.5997094740200215			
HIST1H2BC	-0.5997027471557266			
BRCC2	-0.599701418780709			
ZFYVE19	-0.5994537756497259			
CPEB2	-0.5994382804711419			
MUC16	-0.5994274735266921			
FBXL18	-0.5993830725824124			
KCTD18	-0.5988275368528717			
ARHGEF7	-0.5988167679232987			
CENTB5	-0.5986962500037428			
LOC653326	-0.5986354767056847			
PIAS1	-0.5985092443673101			
NUSAP1	-0.5985029048669859			
MARK3	-0.5982612126943655			
R3HDML	-0.5981765554578938			
GABARAPL1	-0.5981133726513841			
OGFOD2	-0.597743684821771			
TLK1	-0.5976019784541641			
UGP2	-0.5973629930367352			
ITM2B	-0.5971455449229414			
NAB1	-0.596990747983115			
BMP2K	-0.5966358731455407			
CCNL1	-0.5965912816570718			
TPM4	-0.5965794845706298			
RUSC1	-0.5964779799922443			
RREB1	-0.5963985864341657			
GOLGB1	-0.5963291524214653			
BIN3	-0.5961732727429674			
ANKRD38	-0.5961565725451616			
REV1L	-0.5961121190778399			
NBPF1	-0.5960945548585934			
ARHGEF18	-0.5959868887071187			
LASS5	-0.5956286907632657			
FLJ35409	-0.5955076340078004			
SPHK1	-0.5952706101749375			
HHLA3	-0.5952241759176876			
UBE2Q2	-0.5951835654983804			
JUB	-0.5949697745352218			
GBP2	-0.5948373793744822			
DGKQ	-0.5945906173071904			
BCL2L2	-0.594431821277674			
HDAC6	-0.5944307122487548			
CORO2A	-0.5944180318514004			
MLL	-0.5943342148625329			
PAK1	-0.5941857210643464			
PMS2L3	-0.5941483556392507			
LOC51149	-0.594034159432027			
KIAA0506	-0.593660092010258			
N4BP1	-0.5936276683370154			
TBC1D8	-0.5936219324488522			
TJP1	-0.5934677954427077			
ARPC1B	-0.5933847951799063			
TAX1BP3	-0.5932833332680378			
MGLL	-0.5931857661146376			
LOC283507	-0.5931224573843924			
IRX4	-0.5927762741737732			
CDK2	-0.5926112506073203			
SENP7	-0.5921590760410469			
ABR	-0.5919269190519901			
PVRL4	-0.5916582847892912			
LOC284952	-0.5915511194113878			
RDS	-0.5914799716577417			
TMEM145	-0.5914774745934497			
DST	-0.5914671446692096			
MPP5	-0.5912559569048107			
FLJ37453	-0.5909721612073298			
GJB2	-0.5907899795418923			
LMBR1L	-0.5907538213699906			
MAWBP	-0.5903184196867973			
NBPF10	-0.5902837434709335			
INSL3	-0.5901239326062218			
KIAA1598	-0.5900369593572022			
SPAG9	-0.5899611972382821			
SLC2A3	-0.5898524506440698			
WDR19	-0.5895524337878012			
GINS2	-0.5894083738101649			
ARHGDIB	-0.5893801834429608			
LOC643201	-0.5892335920059278			
KCTD11	-0.5889328511299687			
STYK1	-0.5887085291159473			
GON4L	-0.5886543245304587			
RAB6IP2	-0.5886136620777103			
LOC129607	-0.5885436633953915			
LHFPL2	-0.5883760470036935			
CDK5RAP2	-0.588335750237414			
KIAA0310	-0.5882585209389933			
IGHMBP2	-0.5881571985985892			
HRB	-0.5880063280267374			
CDKN1C	-0.5879934314497937			
LOC92689	-0.5879802078658775			
CAMK2N1	-0.5879436004428918			
ACAA2	-0.5878302932381432			
LOC645052	-0.5878033015930788			
QSCN6	-0.5877864124103847			
CAPN1	-0.5877510629244422			
CAMK2G	-0.5877223644746832			
OPCML	-0.587618908369258			
AIM1	-0.5875748772789056			
ZNF641	-0.5872679645782066			
POLE	-0.5871491866198176			
RAB15	-0.5868402231192009			
C8B	-0.5866400798526744			
UNQ755	-0.5865879119596202			
NEK8	-0.5865303170788789			
SNORA28	-0.5864561301616597			
TK1	-0.5862976945028165			
KIFAP3	-0.5862204690915283			
SKAP2	-0.5861986899322804			
EPAS1	-0.5861749427377836			
LRRC37B	-0.5859007398278187			
