Gene	signal_to_noise_ratio
DEXI	-0.32715512745688324
RNU6-30P	-0.3269375701271943
SIRT4	-0.32689095729530265
LINC02435	-0.32679178040944856
TBL1XR1-AS1	-0.32672594178895875
SMOC2	-0.32671148335310124
RNF128	-0.32656236927296023
TMEM114	-0.3264738124548832
VKORC1P1	-0.3264703272134495
PMS2P2	-0.326382272293392
SEPTIN2P1	-0.32636175929143185
APOBEC1	-0.3262819084330133
RNU6-273P	-0.3262242743468377
GUCY1B1	-0.3262025724886134
CYSTM1	-0.3261778685078244
SOCS2-AS1	-0.3261095225604487
PTMAP11	-0.32589322935995024
MIR5739	-0.32569220014082584
FRMD3	-0.3256695368877695
FGL2	-0.3256305954885919
TXN2	-0.3255963891768322
MIR6855	-0.3255207118155781
CLEC14A	-0.32550350380598186
KCTD9P2	-0.3254941877586445
LINC01116	-0.32539982718546473
SH2D3C	-0.32531158789850334
MIR548N	-0.3253033690443748
ISCA1	-0.32524986311738324
ADCY6-DT	-0.32518845941567154
NDUFA3	-0.3250303171383661
ADAM19	-0.32501255861634754
HOXB9	-0.3250007057269694
LINC01560	-0.32491440794798104
HIGD1A	-0.3247094278272096
RN7SL411P	-0.3246555872386557
IRAG2	-0.32465077811776666
RN7SL272P	-0.32460831214938757
SCOCP1	-0.3244539256004041
LINC02701	-0.32443259491196613
SPTBN5	-0.32434546101559775
IBTK	-0.3242258070782752
KATNBL1P6	-0.32405272116992206
DSTNP2	-0.3240030491489383
XCR1	-0.32397471480932605
PAQR9	-0.3239689051666444
TMEM117	-0.3238586769435363
SNORD14E	-0.3237544168334964
ESM1	-0.32371475545324124
LINC00840	-0.32369970614440025
INE2	-0.3236436298166564
RPSAP38	-0.323540196676243
ATP5F1BP1	-0.3235022077376598
CCR5	-0.3234505861577212
C19orf67	-0.3234176188422919
MRPS5	-0.32341652442338664
RPL32P20	-0.32325678120100443
ETS1	-0.3231024068298905
ANXA3	-0.3223286064249506
SWSAP1	-0.32230484139893806
G0S2	-0.32228192067135436
ATP5MDP1	-0.3222673882653494
BDH2	-0.32222655114483484
LRFN2	-0.32206064347636
CFAP92	-0.32201934205674426
IL9RP1	-0.3219191497813689
NT5C3A	-0.32179508014333
ZNF658B	-0.3217202736130571
BNIP3P10	-0.32167002117296417
COX7A1	-0.3214217013676328
STRADBP1	-0.3214178328920781
SLC25A12	-0.3213019147557333
HMGN1P15	-0.32127025898517675
AHCYP3	-0.32124161805822377
TMTC4	-0.3211230092694403
RNU4-23P	-0.3210753905958801
RPL39P38	-0.3208699357592239
GTF2H2C	-0.32083928099913694
RN7SL399P	-0.32083351198913324
CTB-178M22.2	-0.3207022234715175
SEPHS1P1	-0.3206225984184087
RNA5SP279	-0.32053418320209776
PDP1	-0.32050841121731954
LINC02783	-0.3204986013594732
GUF1	-0.3203810712161513
DENND2A	-0.32034117645958066
C1orf100	-0.3202851727826194
SLC38A11	-0.3202265855092105
TBC1D31	-0.3200554245647927
BTF3P5	-0.31991369120010754
UQCC3	-0.31986196250333204
LARP1BP1	-0.31983319131010923
PXYLP1	-0.3195675440797553
UBE2MP1	-0.31945764442306995
C2CD4B	-0.31938857634386075
LINC01579	-0.31901792605990725
HOXD3	-0.31888937320734595
MTND5P23	-0.31882278237774486
NID2	-0.3188006839325892
PET100	-0.31877700354847727
SMIM4	-0.3187052535142227
KCNA5	-0.3186547782240925
UNC93B2	-0.31865290953574477
RSU1P2	-0.31862375915794766
CASC15	-0.31860462910999615
GRHPR	-0.31860369691211016
ATP5PBP7	-0.3184489910870331
HOXB-AS2	-0.318334614970392
DNAJC28	-0.3182418642012407
CLEC4F	-0.31794409157308007
TGFB2	-0.31794177950925856
C15orf61	-0.3178642621797687
ELP5	-0.3178627364513771
SERF2	-0.3178554252493799
MTCO3P12	-0.31782589816051293
TRAJ1	-0.31771287780912577
RPSAP43	-0.3176427072680453
CD2	-0.3176122305140629
TRAJ57	-0.3175809519115037
TTC3-AS1	-0.3175070119645078
OR51A10P	-0.31746950454225836
MRPL36	-0.31735441730489233
CCT5P2	-0.3172802441598597
MRPL21	-0.3172186553992959
ADAMTS9	-0.31721549090268075
COX6CP1	-0.31718172500921277
LINC00239	-0.31712483022093796
TCIM	-0.31683243696236724
PRELID2P1	-0.3165334168410072
LINC01014	-0.31644059686278486
ZNF730	-0.31640499391398386
DCBLD1	-0.31639892059406866
HSPD1P9	-0.31639443719527777
LINC01052	-0.3163787202291999
OXSM	-0.3163728010457014
CISD3	-0.31634992365308623
NMNAT1	-0.31626140965618305
PTP4A3	-0.31596564100652885
ARHGAP18	-0.3158588655450093
ICAM2	-0.31567142646150587
ATG101	-0.31510427450639106
PITPNA-AS1	-0.3150681198662869
CCDC12P1	-0.3148896051388696
PTDSS1	-0.3148463604378073
CBLN2	-0.3143579568280901
IDH2	-0.3142773006742331
TRAF3IP3	-0.31424177040118456
IKBKGP1	-0.31418404260827604
NDUFS1	-0.3141606830363253
FBXO3	-0.3140763251188471
SDHCP2	-0.31397735564446166
KRT8P12	-0.31393415218477244
AC106820.2	-0.31374841949127497
RAB39B	-0.3137368144871303
RN7SKP248	-0.3135035902706426
MYBBP1A	-0.3134024250966655
RND3	-0.31324710631561514
CIAPIN1P	-0.31323018658679275
NDUFB9P2	-0.3131835523560838
H2BC7	-0.31312772149626633
PIGQP1	-0.3130361082258934
GPT	-0.3129062406966571
PIGX	-0.31242308544548647
LINC01748	-0.3123164215534442
NOP16	-0.3123127115824216
IDH2-DT	-0.31225034685328323
RYKP1	-0.3122072070762875
ACOT1	-0.31215752775307976
BST2	-0.3120876451337127
TTC39DP	-0.31208448904916913
MYO1B	-0.31196555552277666
IGHD	-0.311931604988834
VDAC3	-0.31187199956647166
PDLIM1	-0.31172336719827465
RN7SL711P	-0.3116233716122119
BTNL9	-0.3116019394078515
MCMDC2	-0.3113891785529037
PLA2G4E-AS1	-0.31133057713678314
RNU6-182P	-0.31124878790289195
NFU1P1	-0.31123797118159185
MYDGF	-0.3111736416759526
ECE2	-0.3110855244294085
ANHX	-0.31107185247160124
PTGER4	-0.3110424583181965
GNLY	-0.3109579594352435
PTPRB	-0.3108383657928169
LINC00092	-0.3106460838501862
HTR7	-0.3104530987283438
YES1	-0.3103800179819653
TESC	-0.3103715264212407
MBLAC1	-0.31036869666760764
MDH2	-0.310220713952795
MLC1	-0.3101907793159574
ATP6V0B	-0.3099079771436226
WIPI1	-0.3098813319780377
THPO	-0.30983531624588107
MGST2	-0.30939326321197547
RNU6-1303P	-0.309216009428982
MRPL27	-0.3090930202808429
CBR1	-0.3089515609247151
HNRNPA1P67	-0.30884294598576695
HSPD1	-0.3086816636169823
ATF7IP2	-0.30851263448476035
LURAP1L	-0.30848277358272036
RNU4-59P	-0.3083272333479328
HS3ST5	-0.3082842815465936
NOP10	-0.30826568009856425
TRGV3	-0.3081748840239267
TMEM99	-0.3080584149439289
NPSR1	-0.30804378286838635
TBRG4	-0.3080202629149989
MLX	-0.30790060850904166
MPP7	-0.3078083309938477
RPP14	-0.3077480922452218
CHCHD4	-0.30756129020513134
WFDC10A	-0.30755017811183927
TCP1P3	-0.30752126524194395
F11	-0.3072615654583089
RN7SL574P	-0.3071770295862697
ISL2	-0.3071330425316278
TACO1	-0.30712839685408616
RELL1	-0.30703882059126286
ARMH1	-0.30678918886352097
CD53	-0.3066288477391641
RFPL4AP3	-0.3065629822436136
E2F5	-0.3063462044958527
RUNX3	-0.30633645098945783
MTND6P11	-0.3062358636905756
HPCAL1	-0.306062830113488
RN7SKP57	-0.3060415973743751
FNDC5	-0.3059227980608671
PKM	-0.30586428071281874
SNORD14A	-0.3057856828149503
UPF3AP3	-0.3057160324147463
NME1	-0.30557571146021084
MGC16275	-0.3054027842174152
RPL22P20	-0.3053287682903797
TRMT9B	-0.3051645946329085
GFAP	-0.30511191217114264
RNA5SP26	-0.3051018543935447
C2CD4D	-0.3049781222124155
ISOC1	-0.3048734809914124
MEOX2	-0.30479418530687546
RPS8P10	-0.3047821263755806
IMPA1	-0.30473861431043026
ATP5F1D	-0.30464528343103947
FAM207BP	-0.3043592846515263
APOOP5	-0.30432327859036495
ITM2C	-0.3042219908786116
AIFM1	-0.3042039302165737
PCSK1N	-0.30420279016602353
ASB12	-0.304191827850754
PPP1R9A-AS1	-0.30415564252963784
MRPS15	-0.30415295278529986
LRRC39	-0.3041300295595618
MPC2	-0.3040657286359478
RNU6-1228P	-0.3040151345217497
RPL18P11	-0.3038122702111726
EEF1A1P34	-0.30368673220663345
ARV1	-0.30342163933388966
AC011472.1	-0.30330833727905027
SYNJ2BP	-0.30326661813401945
CS	-0.30319726531743285
AC018413.1	-0.30316807933017736
PABPC1P9	-0.3031045990442228
RNU6-1024P	-0.30300799467469575
FCRL6	-0.30293539194473973
H4C2	-0.30291165620467675
LINC02596	-0.30286716732578106
SOCS5P3	-0.3027830808930728
FLI1	-0.30277512661508893
ADAM28	-0.3027711629328211
UNC119	-0.3023958524021331
SLC25A40	-0.3023819674138361
IL12A-AS1	-0.30221104182967495
NR0B2	-0.3022035351000919
AQP1	-0.302198149182322
MEX3B	-0.3020825545481279
SKP1P2	-0.30205281443034115
TTC6	-0.302018552607997
AC024361.2	-0.30194878900337246
RPL7P12	-0.30188713216767843
MRPS7	-0.30185553307920016
HDAC11-AS1	-0.30181049851692604
ARPC5L	-0.3017493647514739
NOCT	-0.301025981423488
MRPL16	-0.3009989272203586
PHB	-0.30090456049364517
INTS6L-AS1	-0.300824069544676
PDLIM2	-0.30081630973976775
TNFAIP8L1	-0.3007733114664334
DYNLT3P1	-0.30062726536483997
FCRL3	-0.30056102268806856
INKA2	-0.3004804845641902
REM1	-0.30047156730711255
RPL21P3	-0.30044180321560193
PDCD5P1	-0.3002228231187846
AC015813.3	-0.3001187370632295
SNORD114-25	-0.29994001019620803
LINC01980	-0.2999385600275107
PHB2	-0.2999206800820986
PRICKLE1	-0.2998846778968517
OCM2	-0.2996906189226765
TACC3	-0.29966502122527505
KCTD6	-0.299636976869071
RPL10P6	-0.29962359978663805
SIGLEC11	-0.2994714332919882
PHF5GP	-0.2992877596642053
TPI1P2	-0.2992055091475328
C1QBPP2	-0.2991228311787572
RAP2CP1	-0.2990811846552676
LTA	-0.2990627937033195
NPM1P49	-0.2989924563568928
TLL2	-0.2989864625299205
DPPA2P4	-0.2989225422119623
CFL1P7	-0.29872737279407324
KCNQ1-AS1	-0.2984937705850681
MRPS30	-0.2984362549244966
TSBP1-AS1	-0.29842691420972856
BCL2L12P1	-0.2983048604619796
MTCH2	-0.29813775002514686
BEX3	-0.29811915073939055
RNU6-1263P	-0.2981016794501281
KLHL31	-0.29777791680914
SNX20	-0.2976046002088727
MFSD3	-0.29754072501555323
NDUFB7	-0.297381355558434
GIMAP4	-0.29737077989511607
IL10RA	-0.29734497701812596
RNU6-942P	-0.2972645673787083
ALKBH7	-0.2972508554974329
LY6H	-0.2972486973443117
RNA5SP355	-0.297243690602422
SRSF3P1	-0.29720167594791014
SRP54-AS1	-0.2970954219426477
RN7SL564P	-0.2970582225952485
AURKAIP1	-0.2969605690093124
SUGT1P4-STRA6LP-CCDC180	-0.29685181755266976
TRAJ5	-0.29678432051286635
AL137025.1	-0.2967613419279189
RN7SL510P	-0.2966984981379575
HMGB1P50	-0.2966750161586395
CD83	-0.2966471512739974
BHLHB9P1	-0.29664136708553335
DDX18P5	-0.29647143228155387
TTLL10	-0.2964601690224865
GPRC5D	-0.2962876675914324
FBXO45	-0.2961796281677883
LINC01151	-0.2961690400719808
CBR3-AS1	-0.2961447404180182
PIK3AP1	-0.29580061002695934
H4C3	-0.2956882725492097
CTSL	-0.2955793289688993
THCAT158	-0.295489950097862
CD52	-0.2954529648347716
RNF148	-0.2952259561302936
RTRAFP1	-0.29521133127059834
FUNDC1	-0.29514924293280853
PRKG1	-0.29510182381176076
ARHGDIB	-0.29490182378388197
NPPC	-0.2948674481450722
GOT2P2	-0.29484468486741466
LINC02273	-0.2948060776060513
A2M	-0.2947478976579172
CXorf65	-0.2947242451138701
TERF1P5	-0.29467056687748544
GAPDHP44	-0.29433829135412604
SS18L2P1	-0.29432597960498064
FLJ38576	-0.29424139531288496
APCDD1L-DT	-0.2942348856687474
LARP1P1	-0.29420463485870574
TPMT	-0.29419078968861584
RNU1-117P	-0.29413517960134106
EFL1P2	-0.2940950820408337
QRSL1	-0.29407852120626893
HSPD1P4	-0.2938335866016512
H4C12	-0.2937366648546948
SNRNP25	-0.29359498836532766
SDHAF3	-0.29348409452322755
ATP1B1P1	-0.2934526012140039
CD200	-0.2931443447038929
NDUFB1P1	-0.29313017001832053
CD2BP2-DT	-0.2931092298355248
TMC4	-0.29308313025685173
ENDOG	-0.2929489998680052
TOGARAM2	-0.2928515409832891
MAGI1	-0.292770213009826
TMEM102	-0.29270998628565903
PTPN4	-0.2923305275342837
BCDIN3D-AS1	-0.29195386616843255
MT-TW	-0.29194886219826205
TMEM107	-0.2919447623628868
RARRES2P1	-0.29182455528638007
RNU6-675P	-0.29182249557742335
LINC01973	-0.29179973316037605
PAGE2B	-0.2917687230558925
TRIB2	-0.2917528040092423
ZNF480	-0.2917380115533971
CFAP73	-0.291703376838468
DOK2	-0.2916691759465085
SMAD1-AS2	-0.291622096413516
GDF9	-0.29155346308745905
ERP29P1	-0.29142981447279187
OXA1L	-0.2914164832030129
CARNMT1	-0.2914077557842558
TOMM20P4	-0.291403360848269
SEC11C	-0.29122293971998986
IL4	-0.29121123504314633
TMC7	-0.29118472517708016
RNU6-502P	-0.2911516211458774
COMTD1	-0.2911435294251732
NDUFA4L2	-0.29099573300032466
CPHL1P	-0.2909917630431226
KITLG	-0.2909614262800969
TNKS2-AS1	-0.2908794210973663
RHOQP1	-0.2908179934492906
SNORA79B	-0.2908118515248325
PITRM1-AS1	-0.29080532735345377
DLSTP1	-0.2906173945422093
OR7E106P	-0.2905572874985605
FITM1	-0.29040770609531597
DUSP19	-0.2903806614910784
RPS2P36	-0.290361839551069
FAM222A-AS1	-0.2902998085516688
DLEU7	-0.2902719852207815
MYOD1	-0.2902429059060056
RNF5P1	-0.2902099966055067
H2BC14	-0.29019074784792115
STOX2	-0.290105464548676
OR4M1	-0.28996454701096713
SMG1P4	-0.2899563187021282
GRSF1	-0.2899196725850432
EEF1A1P29	-0.2898519840220607
MICOS10P3	-0.28976630230011696
IGHV4-61	-0.2897497679897657
HSD11B2	-0.28964937395565493
SLIRP	-0.28959743136216826
RBPJP5	-0.2895554072567858
SLC35G1	-0.28935539642765606
SINHCAFP2	-0.2890407669727808
MIR3135A	-0.288998010688774
HLA-DPB1	-0.28894016423920094
SNORD114-15	-0.28884271105797127
AC092506.1	-0.2887802254041875
HSD17B8	-0.28875533862456565
HOXB3	-0.288678087650745
AL512625.1	-0.28865015014278805
LINC02827	-0.2886349378417805
HNRNPA1P35	-0.2885601301331887
SMARCE1P6	-0.2885489106251142
ZNF252P	-0.2884381400701253
GOT1L1	-0.28839738557535693
MIR1282	-0.2881438962392842
SPTA1	-0.2880917780876735
CA4	-0.28803090283055816
RWDD1	-0.2879276959694266
RIDA	-0.2877143079105121
GON7	-0.2876135396462785
VSIG2	-0.28754920409434354
BZW1-AS1	-0.2874931666035099
OSTCP5	-0.28747845414340145
GTF3C6P2	-0.28731180014962154
HMGB3P27	-0.28726787940745147
PIP	-0.2872397328949722
EEF1E1P1	-0.28717508366716776
CCL3L3	-0.2870845653756722
SLC16A14	-0.287031881880845
TNFSF8	-0.2870294167087866
SEMA6A-AS2	-0.286963497934781
LINC00393	-0.2868609357280376
COQ9	-0.28680434709621466
OTUD6B-AS1	-0.28674710233941836
AC007402.1	-0.28666177054132397
PDE6G	-0.28663717702584535
TSPAN13	-0.28650150380231504
CEP70	-0.28646121000066677
LRRC55	-0.2864049679622294
SNCB	-0.28636227250166607
HNRNPCP1	-0.28616279126536814
MRPL11	-0.2860758253404323
IMPDH1P4	-0.28597729073637057
RARB	-0.2858888144815479
FATE1	-0.2858607472433883
BACE2-IT1	-0.2857896593537503
TMTC2	-0.2857473961779633
CCDC60	-0.28567517166238965
PFN1P6	-0.28565165590954256
KCNAB3	-0.28559625976051556
TRAV20	-0.28556657131096547
MIR3680-2	-0.28554052006673164
CXCL16	-0.2855031155462378
FAHD2P1	-0.2854893223625599
MT-ND3	-0.28546282536430284
ADGRF5	-0.285450614376825
SLC5A11	-0.2853484422419958
GPR146	-0.28531205716683855
CENPV	-0.28529475199938736
ETV1	-0.28528079772996473
C3orf18	-0.2852403526208289
PTPRR	-0.28519766867831176
SRD5A3P1	-0.2851647923000241
TIMM50	-0.28508267221099465
IL2RB	-0.28505351164254894
HSPD1P6	-0.28503683923193923
MACORIS	-0.2850268478314788
NTAQ1	-0.28501482826607866
ESRRAP1	-0.28499555408033417
EGFL7	-0.2849777975555469
KCNN2	-0.28495183427237464
DUX4L50	-0.2849124121541057
SLC25A5	-0.2848981871514241
F8	-0.28485963585293345
MIR4667	-0.2848283468323473
RNA5SP466	-0.28476180874118306
PIK3CG	-0.28469264708415587
AC092115.3	-0.28467865000472115
COX20P2	-0.2846652441025186
C1QL3	-0.2845444882506815
RNU6-698P	-0.2845122377624399
ZNF239	-0.2844137103864779
SNORA40C	-0.28441269708793204
KCNMB2	-0.2843694984732149
MIR125B1	-0.2843518944372763
HEY1	-0.2840778955684543
ACHE	-0.2839363131312711
PDZD9	-0.28392857818274647
RN7SL752P	-0.28392352562213985
CXCL10	-0.28382126907195765
SPA17	-0.28380756758568565
PTPN3	-0.2837902970418858
FEZF1	-0.2837143511080521
MLEC	-0.283691557286832
TRAV19	-0.2836864155006387
RN7SL265P	-0.2836429505672935
LINC00426	-0.2833758740122235
NEDD8	-0.28327942409901147
LINC02770	-0.28324099003453923
FAM162B	-0.28309660239870543
KPNA4P1	-0.28308100040767253
ZFP69	-0.28299185348298583
DTD1-AS1	-0.2829877649604044
HIKESHIP2	-0.28293657991694565
ACOT2	-0.28288602772959337
ENPP4	-0.2828267811121754
MTND4P33	-0.2828111072358212
USP38	-0.2827392689442865
MACIR	-0.2826975043354026
FUNDC2P4	-0.28269375465186997
ITPKB-AS1	-0.28268758107550035
COX20	-0.282597223357191
TAFA5	-0.2825545058545589
BCL3	-0.2825091777985971
LINC01366	-0.2824571360035526
GAPT	-0.2824429506086941
AC091390.3	-0.2823940045022368
TRMT10C	-0.28234106629306926
NDE1P2	-0.2823255159159949
HINT2	-0.28230127146650424
LINC01357	-0.2821443350329963
RNU6-806P	-0.2821048611681018
H2BC8	-0.2820287065161799
RPL35AP4	-0.28188971252543316
MTRR	-0.28176788893418925
TSPAN18	-0.28175428576420464
PROSER2-AS1	-0.2817313258208229
INPP5D	-0.28155878184013555
SP5	-0.2814401278819441
HOOK2	-0.2813938514559957
CACNA1C-IT1	-0.2813126190770801
RALB	-0.28127228441367036
SLC6A20	-0.2812685353822896
MIR6724-1	-0.2809096530943273
UBE2V1P2	-0.28089822075272713
NPM1P6	-0.2808852434407296
PIP5K1P2	-0.28088349411825014
AMD1P3	-0.2808776213554064
RGS16	-0.28079160599231073
MRPL54	-0.2807693219526965
ACTG1P11	-0.2806893199754748
RRN3P1	-0.28044190576334604
REEP2	-0.28041443576584607
CTXN3	-0.2803283456525533
ERG	-0.2802662853815769
CDK8	-0.28008303022066644
CLDN5	-0.2800579344327828
RNA5SP327	-0.27994554846960357
STYXL1	-0.27992673976176347
KIAA0040	-0.2798898470360091
SERPINE2	-0.27988031487385817
OTOS	-0.279796024925899
ACSL1	-0.27979207312863313
MB	-0.2797422665797582
LCP2	-0.27973032601691317
FOXN4	-0.2797243793609497
AIFM3	-0.279649840905136
RPL39P3	-0.2795971036076158
CHCHD2P2	-0.27956587636412433
GPD1L	-0.2795572113090482
MRPS28	-0.2794584446003273
AIMP2	-0.27938613370263105
STOM	-0.2793255641037174
TMEM139-AS1	-0.27931586182075935
CCDC65	-0.27923444220685945
P2RY10	-0.2792139382985664
NANOGNB	-0.27919647749547005
TNIP3	-0.27900164404222866
WDR88	-0.2789441059640211
RGS5	-0.2788839714781383
FLYWCH2	-0.2788811398625482
PRAG1	-0.2788161858593749
KLRK1	-0.27870539722464194
SRP14P1	-0.27867903056676707
PPP1R1C	-0.278668432998775
ZNF295-AS1	-0.2786502840680155
LINC01281	-0.2786277009012986
FAM163A	-0.27846234372758766
DDX6P1	-0.27837669309517993
FABP5	-0.2783184100187445
LONRF1	-0.2782239020535236
ZNF799	-0.2781670490409751
CDC42P2	-0.2781609552031147
SIRT5	-0.27814664959977026
RPS20P9	-0.27814348222376334
TOMM20P1	-0.27813435504484507
CTR9	-0.2781107147606695
RNU6-1216P	-0.27793994675208966
TMSB4Y	-0.27784467719363626
GZMB	-0.2778398692022543
LCK	-0.27783219725223324
LRP12	-0.2777482276068605
RPSAP63	-0.27774104251813025
SKA1	-0.2776613390332198
PDK2	-0.2776557101404709
IGLV3-13	-0.27759106291224234
GAPDHP74	-0.2775761523185703
ZNF808	-0.2775615728347808
RNU7-170P	-0.277539396321815
LINC01782	-0.27749349603579654
PHBP10	-0.2774679146336397
SPR	-0.27742527548876966
KCNK18	-0.27741055450452046
TXNP1	-0.27736763304698675
TMEM44-AS1	-0.2773104290739207
CSPG4P5	-0.2772395988785412
FBXO15	-0.27720010835639664
NPM1P5	-0.2771236251018228
SNORD116-26	-0.27710382955990964
RN7SL172P	-0.2770460259740518
SH3TC2-DT	-0.27703318376019787
DPEP3	-0.27686553580864043
ZNF75BP	-0.2768630555294684
PAIP2B	-0.2768098097307132
KLHL6	-0.27680314754398583
FGD6	-0.27679290769708886
NDNF	-0.2767434030369743
RPL30P12	-0.27673864850692903
PCDH17	-0.27669291901793014
SDHA	-0.276649056768934
BOLA2P1	-0.27664269695945404
VLDLR-AS1	-0.27663105406525235
TRGV4	-0.2764995262741868
MT-ATP6	-0.2764430343562439
LINC02531	-0.2763783302292269
MDS2	-0.2763036824277862
LINC00861	-0.276216615389259
LACTB2	-0.27614858697278205
CEACAM6	-0.27614194473977727
RNU1-89P	-0.2760804576419303
MRLN	-0.2759404180321243
COX17P1	-0.2759233763521025
C6orf136	-0.27591670511650307
RITA1	-0.275836720472011
RPL10P9	-0.275728881175245
ABLIM3	-0.2756894678735687
DEUP1	-0.27567962146882186
MRPS21P2	-0.27565591878881385
GJC1	-0.2756457333718667
ADGRL4	-0.2754419221715326
DENND1B	-0.2754361768746558
ADPGK-AS1	-0.275326388519824
GUCY1A1	-0.2753092695133466
TRAJ2	-0.2753015535807209
MRPL2	-0.2750484811315809
BSG	-0.27503909537366955
RRM2	-0.2747626954268351
WWC2	-0.27470173109909285
CYYR1	-0.27467380956638526
MIR147A	-0.27456253653465695
SLC25A30-AS1	-0.27455433292011194
ACYP2	-0.274510140645996
SCOC	-0.2744863571786009
RHOJ	-0.274360047494529
TGFB3-AS1	-0.27421609182826057
SETP1	-0.2742057592134435
EIF1AY	-0.27420258705456046
CNN2P1	-0.2742019680446059
PHPT1	-0.2741764232362724
RN7SL317P	-0.27398095772642733
F8A2	-0.27397086135714493
LINC02496	-0.27396871957752583
MTATP6P25	-0.27396564092821785
GALNTL5	-0.27388810792964463
SNORA41B	-0.2738130876822455
NAIPP1	-0.2736960894046642
CD300C	-0.2735123134890811
USHBP1	-0.2734690239292413
LINP1	-0.27346248890260305
TRAV26-2	-0.2733774873772245
SHLD3	-0.27335079711307103
UGP2	-0.2733161719923627
EIF4A1P8	-0.2733096567709139
ANAPC11	-0.2733038866291352
SSTR1	-0.27328814648290006
H2ACP2	-0.27317387044685243
MS4A6A	-0.2731634245307432
SNORD114-27	-0.2731138598246984
PITPNC1	-0.2729993262410563
TRAJ3	-0.2728604880182588
PDE4B	-0.27283931733932965
LRRC25	-0.2727229219202072
RN7SKP251	-0.2727181460923666
MTND1P34	-0.272713988234633
PPIAP63	-0.2726571909236888
GPR65	-0.27260289363100904
OPA1	-0.27253699808384907
MIR5579	-0.2725059340711818
RHPN1-AS1	-0.2724256256466344
LIMS4	-0.2724146784135131
IQCH-AS1	-0.2723886982261174
AGFG2	-0.2723053552170953
TG	-0.27219274831791357
PLCB4	-0.2721213353320958
OTX1	-0.27208704884561585
DPH3P1	-0.27208432733192145
RN7SKP4	-0.27208139234545076
NAMPTP3	-0.27207292850344084
ECI1	-0.2720728390684229
IGHV3OR16-16	-0.2719858182036995
RNU2-49P	-0.2719364921883768
RPL5P3	-0.271884459254173
EMC1-AS1	-0.27182714738800445
AKAP1	-0.2717931791521719
KCNJ9	-0.2717918745161432
SPRED1	-0.27173684976689805
RPS26P4	-0.27163526183981856
WFDC8	-0.2716317319245854
MFN2	-0.2715803816814826
DLL4	-0.2715046264779807
PHYH	-0.27148618763144633
UBL5P2	-0.2714579903385172
RPL32P4	-0.2712945036003728
GOLGA6L4	-0.27125376878239565
SMIM30	-0.2712518404255262
MIR4516	-0.2712359369635104
GIMAP6	-0.2712325363430576
TPM3P4	-0.271226046741195
RXFP4	-0.2712199623849969
DNAJC12	-0.2711488002082452
LINC02140	-0.2710860513948137
HLA-L	-0.2710745128207407
EIF4EP3	-0.27095947215843236
RN7SKP6	-0.2708922251885488
CCNJP1	-0.27088134044359086
SLC1A4	-0.2708739075372971
CD244	-0.2708682989018215
CAPN6	-0.27083363069640737
ANKRD61	-0.27079435927888573
SLC26A6	-0.27076742445340224
AC027237.2	-0.27075041181707443
DPPA5	-0.27071454405356377
LINC01063	-0.27065379382598737
LAMP5	-0.27061746700156053
RPL12P36	-0.2705536481859995
ZNF366	-0.27052177733404603
FABP3	-0.27041665967725587
OR10AC1	-0.27035955349686935
MTRES1	-0.2703264545498463
IGKV3-11	-0.2703000464450657
MIR6500	-0.2702344179499406
MIR578	-0.2702271496395028
